participant,correctRTs,RT_log,congruent,SizeCond,CurvCond,image,current_task
4,555,6.31896811374643,0,Bi,Cu,BigCurvy_77,JudgeCurviness
4,570,6.3456363608286,0,Bi,Cu,BigCurvy_82,JudgeCurviness
4,573,6.35088571671474,0,Bi,Cu,BigCurvy_83,JudgeCurviness
4,525,6.26339826259162,0,Sm,Bo,SmallBoxy_01,JudgeCurviness
4,664,6.49828214947643,0,Sm,Bo,SmallBoxy_02,JudgeCurviness
4,544,6.29894924685594,0,Sm,Bo,SmallBoxy_03,JudgeCurviness
4,541,6.29341927884648,0,Sm,Bo,SmallBoxy_04,JudgeCurviness
4,689,6.53524127101366,0,Sm,Bo,SmallBoxy_08,JudgeCurviness
4,548,6.30627528694802,0,Sm,Bo,SmallBoxy_09,JudgeCurviness
4,585,6.37161184723186,0,Sm,Bo,SmallBoxy_10,JudgeCurviness
4,648,6.47389069635227,0,Sm,Bo,SmallBoxy_11,JudgeCurviness
4,587,6.3750248198281,0,Sm,Bo,SmallBoxy_15,JudgeCurviness
4,620,6.42971947803914,0,Sm,Bo,SmallBoxy_21,JudgeCurviness
4,600,6.39692965521615,0,Sm,Bo,SmallBoxy_22,JudgeCurviness
4,558,6.32435896238131,0,Sm,Bo,SmallBoxy_23,JudgeCurviness
4,807,6.69332366826995,0,Sm,Bo,SmallBoxy_24,JudgeCurviness
4,615,6.42162226780652,0,Sm,Bo,SmallBoxy_25,JudgeCurviness
4,698,6.54821910276237,0,Sm,Bo,SmallBoxy_26,JudgeCurviness
4,584,6.36990098282823,0,Sm,Bo,SmallBoxy_27,JudgeCurviness
4,622,6.43294009273918,0,Sm,Bo,SmallBoxy_29,JudgeCurviness
4,809,6.69579891705849,0,Sm,Bo,SmallBoxy_30,JudgeCurviness
4,778,6.65672652417839,0,Sm,Bo,SmallBoxy_31,JudgeCurviness
4,614,6.41999492814714,0,Sm,Bo,SmallBoxy_33,JudgeCurviness
4,821,6.71052310945243,0,Sm,Bo,SmallBoxy_35,JudgeCurviness
4,650,6.47697236288968,0,Sm,Bo,SmallBoxy_36,JudgeCurviness
4,639,6.45990445437753,0,Sm,Bo,SmallBoxy_37,JudgeCurviness
4,624,6.43615036836943,0,Sm,Bo,SmallBoxy_41,JudgeCurviness
4,636,6.45519856334012,0,Sm,Bo,SmallBoxy_42,JudgeCurviness
4,919,6.82328612235569,0,Sm,Bo,SmallBoxy_44,JudgeCurviness
4,695,6.54391184556479,0,Sm,Bo,SmallBoxy_45,JudgeCurviness
4,679,6.5206211275587,0,Sm,Bo,SmallBoxy_46,JudgeCurviness
4,525,6.26339826259162,0,Sm,Bo,SmallBoxy_48,JudgeCurviness
4,580,6.36302810354046,0,Sm,Bo,SmallBoxy_50,JudgeCurviness
4,837,6.72982407048948,0,Sm,Bo,SmallBoxy_51,JudgeCurviness
4,642,6.46458830368996,0,Sm,Bo,SmallBoxy_54,JudgeCurviness
4,600,6.39692965521615,0,Sm,Bo,SmallBoxy_55,JudgeCurviness
4,674,6.51323011091231,0,Sm,Bo,SmallBoxy_57,JudgeCurviness
4,594,6.38687931936265,0,Sm,Bo,SmallBoxy_58,JudgeCurviness
4,587,6.3750248198281,0,Sm,Bo,SmallBoxy_71,JudgeCurviness
4,584,6.36990098282823,0,Sm,Bo,SmallBoxy_72,JudgeCurviness
4,776,6.65415252018322,0,Sm,Bo,SmallBoxy_74,JudgeCurviness
4,572,6.3491389913798,0,Sm,Bo,SmallBoxy_76,JudgeCurviness
4,581,6.36475075685191,0,Sm,Bo,SmallBoxy_78,JudgeCurviness
4,860,6.75693238924755,0,Sm,Bo,SmallBoxy_81,JudgeCurviness
4,768,6.64378973314767,0,Sm,Bo,SmallBoxy_83,JudgeCurviness
4,629,6.44413125670044,0,Sm,Bo,SmallBoxy_84,JudgeCurviness
4,613,6.41836493593621,0,Sm,Cu,SmallCurvy_01,JudgeCurviness
4,622,6.43294009273918,0,Sm,Cu,SmallCurvy_03,JudgeCurviness
4,657,6.48768401848461,0,Sm,Cu,SmallCurvy_04,JudgeCurviness
4,586,6.37331978957701,0,Sm,Cu,SmallCurvy_06,JudgeCurviness
4,573,6.35088571671474,0,Sm,Cu,SmallCurvy_07,JudgeCurviness
4,584,6.36990098282823,0,Sm,Cu,SmallCurvy_08,JudgeCurviness
4,853,6.74875954749168,0,Sm,Cu,SmallCurvy_09,JudgeCurviness
4,788,6.66949808985788,0,Sm,Cu,SmallCurvy_15,JudgeCurviness
4,619,6.4281052726846,0,Sm,Cu,SmallCurvy_16,JudgeCurviness
4,615,6.42162226780652,0,Sm,Cu,SmallCurvy_17,JudgeCurviness
4,726,6.5875500148248,0,Sm,Cu,SmallCurvy_18,JudgeCurviness
4,585,6.37161184723186,0,Sm,Cu,SmallCurvy_19,JudgeCurviness
4,584,6.36990098282823,0,Sm,Cu,SmallCurvy_22,JudgeCurviness
4,711,6.56667242980324,0,Sm,Cu,SmallCurvy_24,JudgeCurviness
4,627,6.44094654063292,0,Sm,Cu,SmallCurvy_27,JudgeCurviness
4,447,6.10255859461357,0,Sm,Cu,SmallCurvy_28,JudgeCurviness
4,663,6.49677499018586,0,Sm,Cu,SmallCurvy_29,JudgeCurviness
4,692,6.53958595561767,0,Sm,Cu,SmallCurvy_31,JudgeCurviness
4,563,6.33327962813969,0,Sm,Cu,SmallCurvy_32,JudgeCurviness
4,634,6.45204895443723,0,Sm,Cu,SmallCurvy_34,JudgeCurviness
4,660,6.49223983502047,0,Sm,Cu,SmallCurvy_36,JudgeCurviness
4,570,6.3456363608286,0,Sm,Cu,SmallCurvy_38,JudgeCurviness
4,582,6.36647044773144,0,Sm,Cu,SmallCurvy_39,JudgeCurviness
4,498,6.21060007702465,0,Sm,Cu,SmallCurvy_40,JudgeCurviness
4,586,6.37331978957701,0,Sm,Cu,SmallCurvy_41,JudgeCurviness
4,565,6.33682573114644,0,Sm,Cu,SmallCurvy_42,JudgeCurviness
4,671,6.50876913697168,0,Sm,Cu,SmallCurvy_44,JudgeCurviness
4,593,6.38519439899773,0,Sm,Cu,SmallCurvy_45,JudgeCurviness
4,648,6.47389069635227,0,Sm,Cu,SmallCurvy_48,JudgeCurviness
4,788,6.66949808985788,0,Sm,Cu,SmallCurvy_49,JudgeCurviness
4,505,6.22455842927536,0,Sm,Cu,SmallCurvy_50,JudgeCurviness
4,637,6.45676965557216,0,Sm,Cu,SmallCurvy_53,JudgeCurviness
4,612,6.41673228251233,0,Sm,Cu,SmallCurvy_54,JudgeCurviness
4,604,6.40357419793482,0,Sm,Cu,SmallCurvy_56,JudgeCurviness
4,623,6.43454651878745,0,Sm,Cu,SmallCurvy_57,JudgeCurviness
4,575,6.35437004079735,0,Sm,Cu,SmallCurvy_59,JudgeCurviness
4,693,6.5410299991899,0,Sm,Cu,SmallCurvy_63,JudgeCurviness
4,632,6.44888939414686,0,Sm,Cu,SmallCurvy_71,JudgeCurviness
4,795,6.67834211465433,0,Sm,Cu,SmallCurvy_72,JudgeCurviness
4,620,6.42971947803914,0,Sm,Cu,SmallCurvy_79,JudgeCurviness
4,590,6.38012253689976,0,Sm,Cu,SmallCurvy_80,JudgeCurviness
4,563,6.33327962813969,0,Sm,Cu,SmallCurvy_81,JudgeCurviness
4,525,6.26339826259162,0,Sm,Cu,SmallCurvy_83,JudgeCurviness
5,772,6.64898455002478,1,Bi,Bo,BigBoxy_02,JudgeSize
5,1181,7.07411681619736,1,Bi,Bo,BigBoxy_03,JudgeSize
5,587,6.3750248198281,1,Bi,Bo,BigBoxy_04,JudgeSize
5,838,6.73101810048208,1,Bi,Bo,BigBoxy_09,JudgeSize
5,653,6.48157712927643,1,Bi,Bo,BigBoxy_11,JudgeSize
5,758,6.63068338564237,1,Bi,Bo,BigBoxy_12,JudgeSize
5,736,6.60123011872888,1,Bi,Bo,BigBoxy_18,JudgeSize
5,982,6.88959130835447,1,Bi,Bo,BigBoxy_19,JudgeSize
5,NaN,NaN,1,Bi,Bo,BigBoxy_22,JudgeSize
5,1079,6.98378996525813,1,Bi,Bo,BigBoxy_25,JudgeSize
5,729,6.59167373200866,1,Bi,Bo,BigBoxy_30,JudgeSize
5,572,6.3491389913798,1,Bi,Bo,BigBoxy_33,JudgeSize
5,856,6.75227037614174,1,Bi,Bo,BigBoxy_35,JudgeSize
5,630,6.44571981938558,1,Bi,Bo,BigBoxy_37,JudgeSize
5,858,6.75460409948796,1,Bi,Bo,BigBoxy_39,JudgeSize
5,867,6.76503897678054,1,Bi,Bo,BigBoxy_45,JudgeSize
5,483,6.18001665365257,1,Bi,Bo,BigBoxy_46,JudgeSize
5,913,6.81673588059497,1,Bi,Bo,BigBoxy_49,JudgeSize
5,733,6.59714570188665,1,Bi,Bo,BigBoxy_51,JudgeSize
5,764,6.63856778916652,1,Bi,Bo,BigBoxy_55,JudgeSize
5,609,6.4118182677099,1,Bi,Bo,BigBoxy_58,JudgeSize
5,1326,7.18992217074581,1,Bi,Bo,BigBoxy_60,JudgeSize
5,507,6.22851100359118,1,Bi,Bo,BigBoxy_61,JudgeSize
5,NaN,NaN,1,Bi,Bo,BigBoxy_62,JudgeSize
5,526,6.26530121273771,1,Bi,Bo,BigBoxy_63,JudgeSize
5,698,6.54821910276237,1,Bi,Bo,BigBoxy_66,JudgeSize
5,914,6.81783057145415,1,Bi,Bo,BigBoxy_69,JudgeSize
5,784,6.66440902035041,1,Bi,Bo,BigBoxy_71,JudgeSize
5,496,6.20657592672493,1,Bi,Bo,BigBoxy_72,JudgeSize
5,603,6.40191719672719,1,Bi,Bo,BigBoxy_73,JudgeSize
5,739,6.6052979209482,1,Bi,Bo,BigBoxy_75,JudgeSize
5,979,6.88653164253051,1,Bi,Bo,BigBoxy_76,JudgeSize
5,996,6.9037472575846,1,Bi,Bo,BigBoxy_78,JudgeSize
5,587,6.3750248198281,1,Bi,Bo,BigBoxy_79,JudgeSize
5,602,6.40025744530882,1,Bi,Bo,BigBoxy_80,JudgeSize
5,618,6.42648845745769,1,Bi,Bo,BigBoxy_81,JudgeSize
5,664,6.49828214947643,1,Bi,Bo,BigBoxy_82,JudgeSize
5,618,6.42648845745769,1,Bi,Bo,BigBoxy_83,JudgeSize
5,1016,6.92362862813843,1,Bi,Bo,BigBoxy_84,JudgeSize
5,710,6.56526497003536,1,Bi,Cu,BigCurvy_01,JudgeSize
5,950,6.85646198459459,1,Bi,Cu,BigCurvy_03,JudgeSize
5,1170,7.0647590277918,1,Bi,Cu,BigCurvy_05,JudgeSize
5,1017,6.92461239604856,1,Bi,Cu,BigCurvy_06,JudgeSize
5,NaN,NaN,1,Bi,Cu,BigCurvy_07,JudgeSize
5,881,6.78105762593618,1,Bi,Cu,BigCurvy_08,JudgeSize
5,1117,7.0184017990692,1,Bi,Cu,BigCurvy_10,JudgeSize
5,549,6.30809844150953,1,Bi,Cu,BigCurvy_11,JudgeSize
5,1076,6.98100574072173,1,Bi,Cu,BigCurvy_13,JudgeSize
5,803,6.68835471394676,1,Bi,Cu,BigCurvy_17,JudgeSize
5,1228,7.11314210870709,1,Bi,Cu,BigCurvy_18,JudgeSize
5,894,6.79570577517351,1,Bi,Cu,BigCurvy_29,JudgeSize
5,697,6.54678541076052,1,Bi,Cu,BigCurvy_34,JudgeSize
5,1016,6.92362862813843,1,Bi,Cu,BigCurvy_38,JudgeSize
5,618,6.42648845745769,1,Bi,Cu,BigCurvy_41,JudgeSize
5,599,6.39526159811545,1,Bi,Cu,BigCurvy_44,JudgeSize
5,1172,7.06646697013696,1,Bi,Cu,BigCurvy_46,JudgeSize
5,446,6.10031895202006,1,Bi,Cu,BigCurvy_48,JudgeSize
5,547,6.30444880242198,1,Bi,Cu,BigCurvy_50,JudgeSize
5,1472,7.29437729928882,1,Bi,Cu,BigCurvy_51,JudgeSize
5,1226,7.11151211649616,1,Bi,Cu,BigCurvy_52,JudgeSize
5,790,6.67203294546107,1,Bi,Cu,BigCurvy_54,JudgeSize
5,469,6.15060276844628,1,Bi,Cu,BigCurvy_57,JudgeSize
5,839,6.73221070646721,1,Bi,Cu,BigCurvy_58,JudgeSize
5,729,6.59167373200866,1,Bi,Cu,BigCurvy_62,JudgeSize
5,1403,7.24636808010246,1,Bi,Cu,BigCurvy_64,JudgeSize
5,1045,6.95177216439891,1,Bi,Cu,BigCurvy_65,JudgeSize
5,1804,7.49776170062257,1,Bi,Cu,BigCurvy_68,JudgeSize
5,725,6.58617165485467,1,Bi,Cu,BigCurvy_69,JudgeSize
5,656,6.48616078894409,1,Bi,Cu,BigCurvy_72,JudgeSize
5,572,6.3491389913798,1,Bi,Cu,BigCurvy_75,JudgeSize
5,780,6.65929391968364,1,Bi,Cu,BigCurvy_76,JudgeSize
5,661,6.49375383985169,1,Bi,Cu,BigCurvy_77,JudgeSize
5,1641,7.40306109109009,1,Bi,Cu,BigCurvy_82,JudgeSize
5,899,6.80128303447162,1,Bi,Cu,BigCurvy_84,JudgeSize
5,1580,7.36518012602101,1,Sm,Bo,SmallBoxy_01,JudgeSize
5,790,6.67203294546107,1,Sm,Bo,SmallBoxy_02,JudgeSize
5,811,6.69826805411541,1,Sm,Bo,SmallBoxy_03,JudgeSize
5,567,6.34035930372775,1,Sm,Bo,SmallBoxy_04,JudgeSize
5,1156,7.05272104923232,1,Sm,Bo,SmallBoxy_09,JudgeSize
5,616,6.42324696353352,1,Sm,Bo,SmallBoxy_10,JudgeSize
5,1779,7.48380668766583,1,Sm,Bo,SmallBoxy_17,JudgeSize
5,845,6.73933662735717,1,Sm,Bo,SmallBoxy_21,JudgeSize
5,1229,7.11395610956603,1,Sm,Bo,SmallBoxy_22,JudgeSize
5,759,6.63200177739563,1,Sm,Bo,SmallBoxy_23,JudgeSize
5,906,6.80903930604298,1,Sm,Bo,SmallBoxy_24,JudgeSize
5,930,6.8351845861473,1,Sm,Bo,SmallBoxy_26,JudgeSize
5,1305,7.17395831975679,1,Sm,Bo,SmallBoxy_27,JudgeSize
5,1264,7.1420365747068,1,Sm,Bo,SmallBoxy_29,JudgeSize
5,824,6.71417052990947,1,Sm,Bo,SmallBoxy_30,JudgeSize
5,1143,7.04141166379481,1,Sm,Bo,SmallBoxy_33,JudgeSize
5,1112,7.01391547481053,1,Sm,Bo,SmallBoxy_35,JudgeSize
5,984,6.89162589705225,1,Sm,Bo,SmallBoxy_36,JudgeSize
5,964,6.87109129461055,1,Sm,Bo,SmallBoxy_37,JudgeSize
5,1543,7.34148385236316,1,Sm,Bo,SmallBoxy_41,JudgeSize
5,715,6.57228254269401,1,Sm,Bo,SmallBoxy_42,JudgeSize
5,717,6.57507584059962,1,Sm,Bo,SmallBoxy_44,JudgeSize
5,981,6.88857245956536,1,Sm,Bo,SmallBoxy_46,JudgeSize
5,573,6.35088571671474,1,Sm,Bo,SmallBoxy_48,JudgeSize
5,516,6.24610676548156,1,Sm,Bo,SmallBoxy_50,JudgeSize
5,808,6.69456205852109,1,Sm,Bo,SmallBoxy_51,JudgeSize
5,610,6.41345895716736,1,Sm,Bo,SmallBoxy_54,JudgeSize
5,809,6.69579891705849,1,Sm,Bo,SmallBoxy_55,JudgeSize
5,795,6.67834211465433,1,Sm,Bo,SmallBoxy_57,JudgeSize
5,602,6.40025744530882,1,Sm,Bo,SmallBoxy_58,JudgeSize
5,692,6.53958595561767,1,Sm,Bo,SmallBoxy_66,JudgeSize
5,686,6.53087762772588,1,Sm,Bo,SmallBoxy_71,JudgeSize
5,722,6.58202513889283,1,Sm,Bo,SmallBoxy_72,JudgeSize
5,928,6.8330317327862,1,Sm,Bo,SmallBoxy_74,JudgeSize
5,831,6.72262979485545,1,Sm,Bo,SmallBoxy_78,JudgeSize
5,821,6.71052310945243,1,Sm,Bo,SmallBoxy_81,JudgeSize
5,971,6.87832646829133,1,Sm,Bo,SmallBoxy_83,JudgeSize
5,702,6.55393340402581,1,Sm,Bo,SmallBoxy_84,JudgeSize
5,614,6.41999492814714,1,Sm,Cu,SmallCurvy_01,JudgeSize
5,NaN,NaN,1,Sm,Cu,SmallCurvy_03,JudgeSize
5,699,6.54965074223381,1,Sm,Cu,SmallCurvy_04,JudgeSize
5,558,6.32435896238131,1,Sm,Cu,SmallCurvy_06,JudgeSize
5,759,6.63200177739563,1,Sm,Cu,SmallCurvy_07,JudgeSize
5,604,6.40357419793482,1,Sm,Cu,SmallCurvy_08,JudgeSize
5,679,6.5206211275587,1,Sm,Cu,SmallCurvy_09,JudgeSize
5,634,6.45204895443723,1,Sm,Cu,SmallCurvy_15,JudgeSize
5,608,6.41017488196617,1,Sm,Cu,SmallCurvy_16,JudgeSize
5,820,6.7093043402583,1,Sm,Cu,SmallCurvy_17,JudgeSize
5,676,6.51619307604296,1,Sm,Cu,SmallCurvy_18,JudgeSize
5,1293,7.16472037877186,1,Sm,Cu,SmallCurvy_19,JudgeSize
5,625,6.4377516497364,1,Sm,Cu,SmallCurvy_22,JudgeSize
5,655,6.48463523563525,1,Sm,Cu,SmallCurvy_24,JudgeSize
5,984,6.89162589705225,1,Sm,Cu,SmallCurvy_26,JudgeSize
5,665,6.49978704065585,1,Sm,Cu,SmallCurvy_27,JudgeSize
5,711,6.56667242980324,1,Sm,Cu,SmallCurvy_28,JudgeSize
5,877,6.77650699237218,1,Sm,Cu,SmallCurvy_29,JudgeSize
5,706,6.55961523749324,1,Sm,Cu,SmallCurvy_31,JudgeSize
5,690,6.5366915975913,1,Sm,Cu,SmallCurvy_32,JudgeSize
5,633,6.45047042214418,1,Sm,Cu,SmallCurvy_34,JudgeSize
5,533,6.27852142416584,1,Sm,Cu,SmallCurvy_36,JudgeSize
5,691,6.53813982376767,1,Sm,Cu,SmallCurvy_38,JudgeSize
5,1316,7.18235211188526,1,Sm,Cu,SmallCurvy_39,JudgeSize
5,566,6.33859407820318,1,Sm,Cu,SmallCurvy_40,JudgeSize
5,867,6.76503897678054,1,Sm,Cu,SmallCurvy_41,JudgeSize
5,1427,7.26332961747684,1,Sm,Cu,SmallCurvy_42,JudgeSize
5,576,6.35610766069589,1,Sm,Cu,SmallCurvy_44,JudgeSize
5,763,6.63725803128446,1,Sm,Cu,SmallCurvy_48,JudgeSize
5,944,6.8501261661455,1,Sm,Cu,SmallCurvy_49,JudgeSize
5,663,6.49677499018586,1,Sm,Cu,SmallCurvy_50,JudgeSize
5,798,6.68210859744981,1,Sm,Cu,SmallCurvy_53,JudgeSize
5,688,6.53378883793334,1,Sm,Cu,SmallCurvy_56,JudgeSize
5,796,6.67959918584438,1,Sm,Cu,SmallCurvy_57,JudgeSize
5,832,6.72383244082121,1,Sm,Cu,SmallCurvy_59,JudgeSize
5,710,6.56526497003536,1,Sm,Cu,SmallCurvy_63,JudgeSize
5,653,6.48157712927643,1,Sm,Cu,SmallCurvy_71,JudgeSize
5,1121,7.02197642307216,1,Sm,Cu,SmallCurvy_72,JudgeSize
5,696,6.54534966033442,1,Sm,Cu,SmallCurvy_73,JudgeSize
5,1432,7.26682734752059,1,Sm,Cu,SmallCurvy_79,JudgeSize
5,981,6.88857245956536,1,Sm,Cu,SmallCurvy_80,JudgeSize
5,587,6.3750248198281,1,Sm,Cu,SmallCurvy_81,JudgeSize
5,1230,7.11476944836646,1,Sm,Cu,SmallCurvy_83,JudgeSize
6,574,6.35262939631957,0,Bi,Bo,BigBoxy_02,JudgeSize
